,index,Company,TypeName,Inches,OpSys,Price,Resolution,Screen,Cpu Company,Cpu Core,Memory Size,Memory Type,Gpu Company,Weight Range,Ram Size,GHZ Size
975,484,Lenovo,Notebook,15.6,Windows 10,49273,1366x768,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2.0
976,498,Lenovo,Notebook,13.3,Windows 10,82762,1920x1080,IPS Panel,Intel,i3,256GB,SSD,Intel,1-2 kg,8,2.4
977,527,Lenovo,Notebook,15.6,No OS,40029,1366x768,Missing,Intel,i3,2TB,HDD,Nvidia,2-3 kg,8,2
978,550,Lenovo,Notebook,15.6,Windows 10,43517,1920x1080,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2
979,561,Lenovo,Notebook,15.6,Windows 10,54942,1920x1080,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2.7
980,594,Lenovo,Notebook,17.3,No OS,46134,1920x1080,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2
981,595,Lenovo,Notebook,15.6,Windows 10,40029,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,8,2.3
982,633,Lenovo,Notebook,15.6,Windows 10,50494,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,2-3 kg,4,2
983,704,Lenovo,Notebook,15.6,No OS,39244,1366x768,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2
984,820,Lenovo,Notebook,15.6,Windows 10,42724,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2
985,859,Lenovo,Notebook,15.6,No OS,40901,1920x1080,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2.0
986,871,Lenovo,Notebook,15.6,No OS,41773,1920x1080,Missing,Intel,i3,1TB,HDD,AMD,2-3 kg,4,2
987,873,Lenovo,Notebook,13.3,Windows 10,64099,1920x1080,IPS Panel,Intel,i3,180GB,SSD,Intel,1-2 kg,4,2.4
988,1112,Lenovo,Notebook,15.6,Windows 10,37413,1366x768,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2.0
989,1150,Lenovo,Notebook,15.6,No OS,29564,1366x768,Missing,Intel,i3,1TB,HDD,Intel,1-2 kg,4,2.0
990,1163,Lenovo,Notebook,15.6,Windows 10,40029,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,8,2.0
991,1167,Lenovo,Notebook,15.6,Windows 10,40814,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,2-3 kg,4,2
992,1196,Lenovo,Notebook,15.6,No OS,32093,1366x768,Missing,Intel,i3,1TB,HDD,AMD,1-2 kg,4,2
993,1252,Lenovo,Notebook,15.6,Windows 10,49622,1920x1080,Missing,Intel,i3,128GB,SSD,Nvidia,2-3 kg,6,2.3
994,11,HP,Notebook,15.6,No OS,30086,1920x1080,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2
995,56,HP,Notebook,15.6,Windows 10,38285,1920x1080,Missing,Intel,i3,128GB,SSD,Intel,1-2 kg,4,2
996,66,HP,Notebook,15.6,Windows 10,38258,1366x768,Missing,Intel,i3,500GB,HDD,AMD,1-2 kg,4,2
997,212,HP,Notebook,15.6,No OS,30436,1920x1080,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2
998,292,HP,Notebook,17.3,Windows 10,42645,1600x900,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,8,2
999,309,HP,Notebook,15.6,Windows 10,40901,1920x1080,Missing,Intel,i3,1TB,HDD,Intel,1-2 kg,4,2
1000,342,HP,Notebook,15.6,Windows 10,62442,1920x1080,IPS Panel,Intel,i3,1TB,HDD,Nvidia,2-3 kg,8,2.4
1001,360,HP,Notebook,15.6,Windows 10,38285,1366x768,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2
1002,412,HP,Notebook,15.6,Windows 10,40901,1920x1080,Missing,Intel,i3,1TB,HDD,AMD,2-3 kg,4,2
1003,459,HP,Notebook,17.3,Windows 10,55805,1600x900,Missing,Intel,i3,256GB,SSD,Intel,2-3 kg,8,2
1004,523,HP,Notebook,15.6,Windows 10,60087,1366x768,Missing,Intel,i3,128GB,SSD,Intel,1-2 kg,4,2
1005,545,HP,Notebook,15.6,Windows 10,61526,1920x1080,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2.4
1006,548,HP,Notebook,15.6,Windows 10,34622,1920x1080,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2
1007,553,HP,Notebook,17.3,Windows 10,47455,1600x900,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,8,2
1008,582,HP,Notebook,13.3,Windows 10,62703,1920x1080,Missing,Intel,i3,128GB,SSD,Intel,1-2 kg,4,2.4
1009,601,HP,Notebook,15.6,Windows 10,58298,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.4
1010,654,HP,Notebook,15.6,No OS,31822,1366x768,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2
1011,663,HP,Notebook,15.6,Windows 10,47006,1920x1080,Missing,Intel,i3,1TB,HDD,AMD,2-3 kg,6,2
1012,674,HP,2 in 1 Convertible,14.0,Windows 10,60959,1920x1080,IPS Panel,Intel,i3,128GB,SSD,Nvidia,1-2 kg,4,2.4
1013,683,HP,Notebook,17.3,Windows 10,60959,1920x1080,IPS Panel,Intel,i3,256GB,SSD,AMD,2-3 kg,4,2
1014,747,HP,Notebook,15.6,Windows 10,47006,1920x1080,Missing,Intel,i3,256GB,SSD,Intel,1-2 kg,8,2
1015,967,HP,Notebook,15.6,Windows 10,59738,1920x1080,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.4
1016,991,HP,Notebook,15.6,Windows 10,43517,1920x1080,Missing,Intel,i3,128GB,Hybride,AMD,2-3 kg,4,2
1017,1009,HP,Notebook,14.0,Windows 10,59651,1366x768,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2.4
1018,1014,HP,Notebook,13.3,Windows 10,69768,1366x768,Missing,Intel,i3,500GB,HDD,Intel,1-2 kg,4,2.4
1019,1016,HP,Notebook,15.6,Windows 10,67150,1366x768,Missing,Intel,i3,256GB,SSD,Intel,2-3 kg,4,2.4
1020,1055,HP,Notebook,15.6,Windows 10,61496,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.3
1021,1091,HP,Notebook,15.6,No OS,30173,1366x768,Missing,Intel,i3,1TB,HDD,Intel,1-2 kg,4,2
1022,1179,HP,Notebook,15.6,Windows 10,56686,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.3
1023,1235,HP,Notebook,15.6,Windows 10,41686,1920x1080,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2
1024,40,Asus,Notebook,15.6,Linux,33924,1920x1080,Missing,Intel,i3,1TB,HDD,Intel,3-4 kg,4,2
1025,59,Asus,Notebook,15.6,Linux,36192,1920x1080,Missing,Intel,i3,256GB,SSD,Intel,3-4 kg,4,2
1026,98,Asus,Notebook,15.6,Windows 10,50320,1920x1080,Missing,Intel,i3,256GB,SSD,Nvidia,3-4 kg,6,2.4
1027,118,Asus,Notebook,17.3,Windows 10,49186,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,3-4 kg,4,2
1028,230,Asus,Notebook,15.6,Windows 10,34795,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2.4
1029,300,Asus,Notebook,14.0,Windows 10,44389,1366x768,Missing,Intel,i3,128GB,SSD,Intel,1-2 kg,4,2.4
1030,423,Asus,Notebook,15.6,Linux,52064,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,2-3 kg,8,2.4
1031,1124,Asus,Notebook,15.6,Windows 10,37936,1366x768,Missing,Intel,i3,1TB,HDD,Intel,3-4 kg,4,2.4
1032,1175,Asus,Notebook,14.0,Windows 10,67064,1920x1080,Missing,Intel,i3,256GB,SSD,Intel,3-4 kg,4,2.4
1033,36,Acer,Notebook,15.6,Linux,32006,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2.7
1034,54,Acer,Notebook,15.6,Windows 10,33488,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2.4
1035,74,Acer,Notebook,14.0,Windows 10,33924,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,8,2
1036,78,Acer,Notebook,15.6,Windows 10,46221,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,2-3 kg,4,2.7
1037,120,Acer,Notebook,15.6,Windows 10,41773,1920x1080,IPS Panel,Intel,i3,1TB,HDD,Intel,2-3 kg,6,2.4
1038,133,Acer,Notebook,15.6,Windows 10,49884,1920x1080,Missing,Intel,i3,256GB,SSD,Nvidia,2-3 kg,4,2.7
1039,140,Acer,Notebook,17.3,Windows 10,57122,1920x1080,IPS Panel,Intel,i3,1TB,HDD,Nvidia,3-4 kg,4,2.7
1040,149,Acer,Notebook,15.6,Windows 10,38982,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2
1041,176,Acer,Notebook,15.6,Windows 10,39157,1366x768,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2
1042,236,Acer,Notebook,15.6,Linux,34011,1366x768,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2
1043,254,Acer,Notebook,17.3,Windows 10,61221,1920x1080,IPS Panel,Intel,i3,256GB,SSD,Nvidia,3-4 kg,4,2.7
1044,460,Acer,Notebook,15.6,Windows 10,47442,1920x1080,Missing,Intel,i3,1TB,HDD,Nvidia,2-3 kg,4,2
1045,466,Acer,Notebook,15.6,Windows 10,40901,1366x768,Missing,Intel,i3,500GB,HDD,Nvidia,2-3 kg,4,2
1046,644,Acer,Notebook,15.6,Windows 10,39244,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2
1047,669,Acer,Notebook,15.6,Linux,35930,1366x768,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2
1048,739,Acer,Notebook,15.6,Windows 10,35825,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2
1049,777,Acer,Notebook,14.0,Windows 10,55465,1920x1080,IPS Panel,Intel,i3,128GB,SSD,Intel,1-2 kg,4,2.4
1050,829,Acer,Notebook,14.0,Windows 10,53982,1920x1080,IPS Panel,Intel,i3,128GB,SSD,Intel,1-2 kg,8,2.4
1051,914,Acer,Notebook,15.6,Windows 10,43517,1920x1080,Missing,Intel,i3,1TB,HDD,Intel,2-3 kg,4,2.4
1052,1208,Acer,Notebook,17.3,Windows 10,54855,1600x900,Missing,Intel,i3,1TB,HDD,Nvidia,3-4 kg,8,2.0
1053,1216,Acer,Notebook,17.3,Windows 10,52151,1600x900,Missing,Intel,i3,1TB,HDD,Nvidia,3-4 kg,4,2
1054,1242,Acer,Notebook,15.6,Linux,31552,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.0
1055,159,Toshiba,Notebook,15.6,Windows 10,38982,1366x768,Missing,Intel,i3,500GB,HDD,Intel,2-3 kg,4,2.2
1056,173,Toshiba,Notebook,15.6,Windows 10,42645,1366x768,Missing,Intel,i3,500GB,HDD,Intel,3-4 kg,4,2.4
1057,665,Toshiba,Notebook,15.6,Windows 10,43430,1366x768,Missing,Intel,i3,128GB,SSD,Intel,2-3 kg,4,2.1
1058,837,Toshiba,Notebook,15.6,Windows 10,58343,1366x768,Missing,Intel,i3,500GB,HDD,Intel,3-4 kg,4,2.4
1059,340,Dell,Notebook,15.6,Linux,23974,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1060,377,Dell,Notebook,15.6,Windows 10,26947,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,1-2 kg,4,1.60
1061,584,Dell,Netbook,11.6,Chrome OS,25726,1366x768,Missing,Intel,Dual,16GB,HDD,Intel,1-2 kg,4,1.6
1062,1264,Dell,Notebook,15.6,Windows 10,33052,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,2,1.6
1063,1278,Dell,Notebook,15.6,Windows 10,33052,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,2,1.6
1064,1292,Dell,Notebook,15.6,Windows 10,33052,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,2,1.6
1065,35,Lenovo,Notebook,14.0,Windows 10,21715,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,4,1.1
1066,136,Lenovo,Notebook,15.6,No OS,22008,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,1-2 kg,4,1.1
1067,317,Lenovo,Notebook,13.3,Chrome OS,40107,1366x768,Missing,Intel,Dual,16GB,HDD,Intel,1-2 kg,4,1.6
1068,325,Lenovo,Notebook,14.0,Windows 10,25465,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1069,356,Lenovo,Notebook,15.6,No OS,28080,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,2-3 kg,4,1.1
1070,400,Lenovo,Notebook,15.6,Windows 10,26686,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,2-3 kg,4,1.1
1071,409,Lenovo,Notebook,11.6,Windows 10,26551,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.1
1072,503,Lenovo,Notebook,14.0,Windows 10,26075,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.1
1073,504,Lenovo,Netbook,11.6,Chrome OS,23110,1366x768,Missing,Intel,Dual,16GB,SSD,Intel,1-2 kg,4,1.6
1074,637,Lenovo,Notebook,14.0,Windows 10,21715,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1075,645,Lenovo,Notebook,14.0,Windows 10,23895,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1076,661,Lenovo,Notebook,15.6,Windows 10,36540,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.1
1077,689,Lenovo,Notebook,15.6,Windows 10,27732,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1078,750,Lenovo,Netbook,11.6,Windows 10,41424,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,1.6
1079,992,Lenovo,Notebook,15.6,No OS,23600,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,1.1
1080,1272,Lenovo,Notebook,14.0,Windows 10,19971,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,2,1.6
1081,1286,Lenovo,Notebook,14.0,Windows 10,19971,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,2,1.6
1082,1300,Lenovo,Notebook,14.0,Windows 10,19971,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,2,1.6
1083,67,HP,Notebook,14.0,Windows 10,19971,1366x768,Missing,Intel,Dual,32GB,SSD,Intel,1-2 kg,4,1.6
1084,125,HP,Notebook,15.6,No OS,22587,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,1-2 kg,4,1.6
1085,346,HP,Notebook,14.0,Windows 10,24331,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1086,436,HP,Notebook,15.6,Windows 10,30261,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1087,677,HP,2 in 1 Convertible,11.6,Chrome OS,43168,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,8,1.1
1088,817,HP,Netbook,11.6,Chrome OS,33575,1366x768,Missing,Intel,Dual,16GB,HDD,Intel,1-2 kg,4,1.6
1089,846,HP,2 in 1 Convertible,11.6,Chrome OS,53634,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1090,850,HP,Notebook,15.6,No OS,26075,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,1.6
1091,932,HP,Notebook,15.6,No OS,25194,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,1-2 kg,4,1.6
1092,1088,HP,Notebook,13.3,Chrome OS,53634,3200x1800,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.5
1093,1168,HP,Notebook,14.0,Windows 10,21715,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1094,1268,HP,Netbook,11.6,Windows 10,18226,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1095,1282,HP,Netbook,11.6,Windows 10,18226,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1096,1296,HP,Netbook,11.6,Windows 10,18226,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1097,147,Asus,Notebook,15.6,Windows 10,30000,1920x1080,Missing,Intel,Dual,1TB,HDD,Intel,3-4 kg,4,1.1
1098,314,Asus,2 in 1 Convertible,11.6,Windows 10,23982,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.1
1099,338,Asus,Notebook,15.6,Linux,23981,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,3-4 kg,4,1.1
1100,348,Asus,2 in 1 Convertible,11.6,Windows 10,32703,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1101,378,Asus,Notebook,14.0,Windows 10,24942,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1102,500,Asus,Netbook,11.6,Windows 10 S,29651,1366x768,Missing,Intel,Dual,64GB,HDD,Intel,1-2 kg,4,1.1
1103,515,Asus,Netbook,11.6,Windows 10,21366,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.1
1104,555,Asus,Notebook,15.6,Linux,19535,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,3-4 kg,4,1.1
1105,634,Asus,Notebook,15.6,Windows 10,34796,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,3-4 kg,8,1.1
1106,681,Asus,Notebook,15.6,Windows 10,36540,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,1.1
1107,713,Asus,Notebook,14.0,Windows 10,25988,1920x1080,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1108,779,Asus,Notebook,15.6,Windows 10,50747,1920x1080,Missing,Intel,Dual,128GB,SSD,Intel,3-4 kg,8,1.1
1109,796,Asus,Notebook,14.0,Windows 10,26075,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1110,882,Asus,Notebook,14.1,Windows 10,30349,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1111,1049,Asus,Netbook,11.6,Chrome OS,25107,1366x768,Missing,Intel,Dual,16GB,HDD,Intel,1-2 kg,4,1.6
1112,1132,Asus,Notebook,14.0,Windows 10,24244,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.1
1113,1172,Asus,Notebook,15.6,Windows 10,32180,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1114,1255,Asus,Notebook,15.6,Windows 10,29564,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,3-4 kg,4,1.1
1115,1274,Asus,Notebook,15.6,Windows 10,32180,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1116,1288,Asus,Notebook,15.6,Windows 10,32180,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1117,1302,Asus,Notebook,15.6,Windows 10,32180,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1118,164,Acer,Notebook,15.6,Windows 10,30349,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,2-3 kg,4,1.1
1119,290,Acer,Notebook,15.6,Chrome OS,17354,1366x768,Missing,Intel,Dual,16GB,SSD,Intel,2-3 kg,2,1.5
1120,461,Acer,Netbook,11.6,Windows 10,37936,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,1.6
1121,560,Acer,2 in 1 Convertible,11.6,Windows 10,30436,1920x1080,IPS Panel,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,2.0
1122,690,Acer,Notebook,14.0,Chrome OS,32703,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1123,695,Acer,Netbook,11.6,Windows 10,23459,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1124,745,Acer,Notebook,14.0,Chrome OS,28779,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,2,1.6
1125,828,Acer,Netbook,11.6,Chrome OS,30959,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1126,888,Acer,Netbook,11.6,Chrome OS,25901,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1127,907,Acer,Notebook,15.6,Chrome OS,31308,1920x1080,IPS Panel,Intel,Dual,16GB,HDD,Intel,2-3 kg,4,1.5
1128,949,Acer,Notebook,14.0,Chrome OS,30436,1366x768,Missing,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1129,959,Acer,2 in 1 Convertible,11.6,Chrome OS,33924,1366x768,IPS Panel,Intel,Dual,32GB,HDD,Intel,1-2 kg,4,1.6
1130,1102,Acer,Notebook,15.6,Chrome OS,18226,1366x768,Missing,Intel,Dual,16GB,SSD,Intel,2-3 kg,4,1.5
1131,1183,Acer,Notebook,15.6,Windows 10,29040,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,2
1132,1198,Acer,Notebook,15.6,Linux,23721,1366x768,Missing,Intel,Dual,1TB,HDD,Intel,2-3 kg,4,2
1133,1215,Acer,Netbook,11.6,Chrome OS,15174,1366x768,Missing,Intel,Dual,32GB,SSD,Intel,1-2 kg,2,1.5
1134,1263,Acer,Notebook,15.6,Linux,25203,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1135,1277,Acer,Notebook,15.6,Linux,25203,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1136,1291,Acer,Notebook,15.6,Linux,25203,1366x768,Missing,Intel,Dual,500GB,HDD,Intel,2-3 kg,4,1.6
1137,825,Toshiba,Notebook,14.0,Windows 10,43517,1366x768,Missing,Intel,Dual,128GB,SSD,Intel,1-2 kg,4,2.1
1138,430,Samsung,Netbook,11.6,Chrome OS,23459,1366x768,Missing,Intel,Dual,16GB,HDD,Intel,1-2 kg,4,1.6
1139,455,Dell,2 in 1 Convertible,11.6,Windows 10,41773,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,1-2 kg,4,1.6
1140,804,Dell,Netbook,11.6,Windows 10,64884,1366x768,Missing,Intel,Quad,128GB,SSD,Intel,1-2 kg,4,1.1
1141,884,Dell,Notebook,15.6,Windows 10,32180,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.6
1142,1090,Dell,Notebook,15.6,Linux,34316,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.6
1143,1250,Dell,Notebook,15.6,Linux,28256,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.6
1144,1254,Dell,Notebook,15.6,Windows 10,38720,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.6
1145,305,Lenovo,Notebook,15.6,No OS,31394,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,4,1.1
1146,376,Lenovo,Netbook,11.6,Windows 10,48227,1366x768,Missing,Intel,Quad,128GB,SSD,Intel,1-2 kg,4,1.1
1147,443,Lenovo,Notebook,15.6,Windows 10,30436,1920x1080,Missing,Intel,Quad,128GB,SSD,Intel,2-3 kg,4,1.1
1148,568,Lenovo,Notebook,15.6,Windows 10,30000,1920x1080,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.1
1149,783,Lenovo,Notebook,15.6,No OS,28692,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,8,1.6
1150,838,Lenovo,Notebook,14.0,Chrome OS,28343,1366x768,Missing,Intel,Quad,16GB,HDD,Intel,1-2 kg,4,1.6
1151,930,Lenovo,Notebook,15.6,Windows 10,26947,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,4,1.1
1152,365,HP,Notebook,15.6,Windows 10,33924,1366x768,Missing,Intel,Quad,2TB,HDD,Intel,2-3 kg,8,1.6
1153,537,HP,Notebook,15.6,Windows 10,34795,1920x1080,Missing,Intel,Quad,256GB,SSD,Intel,1-2 kg,4,1.6
1154,571,HP,Notebook,14.0,Windows 10,33924,1366x768,Missing,Intel,Quad,2TB,HDD,Intel,1-2 kg,8,1.6
1155,957,HP,2 in 1 Convertible,11.6,Windows 10,67587,1366x768,Missing,Intel,Quad,256GB,SSD,Intel,1-2 kg,4,1.1
1156,1098,HP,Notebook,15.6,Windows 10,43605,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,1-2 kg,4,1.6
1157,49,Asus,Notebook,17.3,Windows 10,40639,1366x768,Missing,Intel,Quad,1TB,HDD,Nvidia,2-3 kg,4,1.1
1158,465,Asus,Notebook,15.6,Windows 10,26511,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,3-4 kg,4,1.1
1159,766,Asus,Notebook,17.3,Windows 10,41018,1366x768,Missing,Intel,Quad,1TB,HDD,Nvidia,2-3 kg,4,1.1
1160,856,Asus,Notebook,15.6,Windows 10,39157,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,3-4 kg,4,1.1
1161,876,Asus,Notebook,15.6,Linux,34795,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,3-4 kg,4,1.1
1162,941,Asus,Notebook,17.3,Windows 10,46221,1600x900,Missing,Intel,Quad,1TB,HDD,Nvidia,2-3 kg,4,1.6
1163,1225,Asus,Notebook,15.6,Windows 10,26947,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,4,1.6
1164,166,Acer,Notebook,15.6,Windows 10,31701,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,4,1.1
1165,319,Acer,Notebook,11.6,Windows 10,42296,1366x768,Missing,Intel,Quad,128GB,HDD,Intel,1-2 kg,4,1.6
1166,602,Acer,Notebook,14.0,Windows 10,28692,1920x1080,Missing,Intel,Quad,32GB,HDD,Intel,1-2 kg,4,1.1
1167,609,Acer,Notebook,14.0,Windows 10,30436,1366x768,Missing,Intel,Quad,128GB,HDD,Intel,1-2 kg,4,1.6
1168,619,Acer,2 in 1 Convertible,11.6,Chrome OS,33052,1366x768,IPS Panel,Intel,Quad,32GB,HDD,Intel,1-2 kg,4,1.6
1169,769,Acer,Notebook,15.6,Linux,25988,1366x768,Missing,Intel,Quad,1TB,HDD,Intel,2-3 kg,4,1.1
1170,997,Acer,Notebook,15.6,Windows 10,33139,1366x768,Missing,Intel,Quad,500GB,HDD,Intel,2-3 kg,4,1.1
